年均温,年降水,蒸散量,母岩,DEM,地形部位,NDVI,LAI,植被类型,土地利用,pH,TDLY,coordinates
21.504787,1261.1643,-0.0024336628,2,1769,3,0.70107174,1.3394377465730876,13,4,6.57,379.08,(33480812.9483 2775512.055400001)
21.901592,1263.6688,-0.0024305624,2,1774,3,0.5241485,1.1379491990013904,6,3,6.32,110.56,(33480805.7951 2755022.1033999994)
24.018145,1117.5605,-0.0023658744,1,2004,3,0.3248766,0.5525964477497494,8,2,8.80,317.12,(33498157.7653 2791326.7036000006)
24.274137,1101.8733,-0.0023470155,4,1336,3,0.51894736,1.0401749768490653,8,1,8.39,775.17,(33496433.2306 2771491.3038)
24.961433,1208.2029,-0.0024263088,4,855,3,0.6286891,1.4677252592236936,8,4,5.99,143.37,(33483509.2964 2781329.4077000003)
22.837122,1221.8469,-0.0024270073,2,1130,3,0.6473954,1.5802601962702871,9,3,5.10,269.73,(33482607.6122 2766388.798699999)
22.618324,1093.9023,-0.002329771,1,1501,2,0.39889446,0.7329145959792148,18,4,8.08,496.94,(33505974.211400002 2762829.3564)
22.589645,1008.0464,-0.0022475792,4,1661,4,0.5239433,1.182238450642776,18,3,8.20,862.65,(33525333.577 2782146.908399999)
24.615341,1093.3796,-0.00227404,2,2111,5,0.45172903,0.8580075283086277,13,3,6.34,162.81,(33505486.7712 2771331.5812999997)
24.855984,1131.1692,-0.0024015992,2,712,3,0.48810628,1.0201219634251915,19,3,7.08,240.57,(33487782.3322 2760403.3454)
21.05275,1302.3346,-0.0024276082,2,1685,5,0.6358807,1.4731472129288583,8,3,4.60,29.16,(33479826.6005 2752063.9826999996)
21.17067,1295.2452,-0.0024371075,2,2030,3,0.713323,0.5954161726671392,6,3,5.92,148.23,(33479148.7132 2767857.2249999996)
22.632849,1221.4863,-0.0024114714,2,1075,3,0.6750671,1.3766610051901964,8,3,5.83,444.69,(33482144.6872 2792196.7403999995)
21.97524,1068.9205,-0.0022516758,1,2062,2,0.36047256,0.6715370102595546,13,3,5.34,267.30,(33513153.512000002 2764383.8133000005)
22.723219,1072.7219,-0.0022359628,1,2022,3,0.36183524,0.690796668807759,1,3,6.61,162.81,(33511836.0639 2768375.4332999997)
24.87623,1144.9877,-0.0024154424,1,863,3,0.5989028,1.1713087802222897,19,3,5.96,269.73,(33486343.8984 2759979.5594999995)
20.027456,1053.6221,-0.002307731,1,1908,3,0.43321484,0.6981395936777546,18,10,4.97,91.12,(33520903.8145 2800991.5187)
21.564365,1031.68,-0.002275835,7,1963,1,0.30270392,0.5570281775374992,13,3,4.86,236.92,(33531361.7375 2778169.130000001)
21.000307,1053.7567,-0.0023016592,5,2067,3,0.5263985,0.7067973869340985,1,3,6.29,1385.10,(33524931.7359 2803126.2365000006)
21.300022,1288.7046,-0.0024251004,2,1771,3,0.62456286,1.0132214150926562,16,2,4.83,34.02,(33480664.4916 2751743.0253999997)
23.238062,1108.5575,-0.002362621,1,1874,3,0.36854988,0.7429682016840607,8,2,7.34,269.73,(33497804.177 2786950.9634000007)
23.10561,1215.8014,-0.0024279596,2,1058,3,0.526708,1.2508194605328018,9,3,4.94,66.83,(33482919.2663 2765620.3034000006)
21.928488,1262.2076,-0.0024301899,2,1717,3,0.6248066,1.4676280079834674,6,3,6.08,183.47,(33480895.3744 2754926.6303000003)
21.582722,1279.0352,-0.002437248,2,1707,3,0.5761965,0.7766717433108898,6,3,6.21,326.83,(33479630.5017 2756795.1502)
21.633133,1034.6545,-0.00227751,1,1913,3,0.3415279,0.56704255829244,13,3,4.55,136.08,(33532657.6158 2777044.5262)
22.309483,1039.1605,-0.0022843638,1,1899,2,0.36832026,0.7052908321842187,8,3,5.29,194.40,(33533722.1517 2774824.2468)
24.674788,1140.8564,-0.002359428,2,805,3,0.49256396,0.9526658347158876,15,3,8.34,669.46,(33491778.7317 2751183.8955000006)
24.233309,1095.1383,-0.0022795622,2,2210,3,0.50729305,0.759219370036227,13,4,6.01,167.67,(33505829.5047 2769690.7217999995)
21.333832,1117.6774,-0.0023040895,1,2184,3,0.42302513,0.8639159087794958,13,2,7.81,136.08,(33529304.9384 2749414.5705999993)
23.186974,1213.1332,-0.0024116924,2,868,4,0.5522574,1.276569695486204,8,3,6.38,224.78,(33482668.9604 2792584.92)
21.79743,1202.1392,-0.0023876878,2,845,3,0.64941627,1.4822528586963466,8,3,6.79,1040.04,(33484419.956299998 2799168.2885999996)
23.293137,1103.8601,-0.0023387105,7,1420,3,0.5454933,1.1548801550260404,18,3,8.72,663.39,(33502703.2089 2763118.480900001)
20.548048,1041.0786,-0.0022991456,1,1748,3,0.49796203,0.596774654814603,8,3,7.75,104.49,(33530976.9804 2798717.0986)
23.82591,1060.958,-0.0022889662,1,1688,2,0.36157626,0.6375890096339004,8,2,4.77,191.97,(33533424.7494 2764970.2525999993)
22.334827,1054.5507,-0.0022488935,6,1825,4,0.43756214,0.8581614150166286,13,3,7.60,92.34,(33519297.788 2763179.3735000007)
23.770994,1200.2322,-0.002404021,2,1263,2,0.40007186,0.7535661735896484,16,2,8.59,981.72,(33487016.525 2770021.2162999995)
21.076984,1089.4949,-0.0023252538,7,1808,3,0.39246804,0.5519982972122224,18,3,5.80,113.00,(33502103.1074 2782538.6099999994)
22.067297,1020.8208,-0.002248383,4,1794,4,0.55087936,1.0968834526155586,1,3,6.68,145.80,(33515103.5578 2780283.8823000006)
18.179935,1277.0159,-0.0023991945,8,1370,3,0.6310386,1.4195716948482444,8,3,4.86,47.39,(33479611.9538 2797698.8091)
22.614126,1114.3374,-0.0023534305,5,1809,4,0.48835355,0.49983495848796455,8,3,6.37,1445.85,(33500042.2053 2790106.8769000005)
21.612478,1242.5801,-0.00241268,2,1330,3,0.65503794,1.661086318132399,8,3,5.17,116.03,(33481127.630400002 2791000.2365000006)
24.582973,1136.7024,-0.0023673961,5,854,3,0.56415594,1.0000564396191711,15,3,8.44,1385.10,(33491059.3392 2752889.8749)
21.575558,1108.2805,-0.0022996482,1,2043,3,0.38558957,0.634510141275234,13,2,7.46,119.07,(33527994.4981 2750420.2887999993)
20.563519,1095.3203,-0.0023177315,7,2048,3,0.4560675,0.8696117374538291,18,2,7.63,63.18,(33502959.5185 2783880.9958999995)
23.162748,1103.9528,-0.0023413696,4,1424,3,0.53012353,1.08481615112059,18,3,8.25,291.60,(33503051.8734 2762772.4800000004)
23.831884,1160.2115,-0.002390909,2,768,4,0.45935848,0.9820902741189635,19,3,7.30,196.83,(33488580.8973 2749051.126700001)
23.98557,1162.6685,-0.0023918652,1,1062,3,0.50977963,1.06286107258338,8,3,5.20,462.92,(33490097.13 2744605.8380999994)
18.867804,1036.9495,-0.002300136,7,2000,3,0.5328689,1.0129835189593428,8,2,6.21,1215.00,(33534010.3503 2792201.0373)
19.967237,1039.8601,-0.0022995048,1,1855,4,0.39852482,0.8256959236708723,18,3,6.15,1083.78,(33522599.8384 2796369.7051)
25.077553,1187.149,-0.002411542,1,765,3,0.4957297,1.0554479755198662,8,3,4.65,550.39,(33484716.779600002 2790855.9020000007)
23.673458,1182.8159,-0.0024028036,3,995,2,0.37155133,0.7313734351497326,6,3,5.56,1239.30,(33488820.8904 2743919.111300001)
22.578245,1070.6471,-0.0022396522,1,2069,3,0.5197225,1.036898569526956,1,3,6.53,114.21,(33512176.5761 2767494.762700001)
21.942331,1008.3891,-0.0022519396,4,1681,3,0.49264273,1.1013354306975867,1,3,5.86,217.49,(33516985.3065 2782188.2995999996)
18.414982,1232.4283,-0.0023854224,1,1423,3,0.58388865,1.395500517995909,8,3,6.53,956.21,(33482473.0492 2803250.1460999995)
23.619259,1167.4633,-0.0023970269,4,776,4,0.509737,1.055080126282193,19,3,5.96,164.03,(33487838.3817 2749317.2652000003)
23.954576,1195.7318,-0.0024053922,4,721,3,0.64208347,1.3523474549350285,15,3,7.56,472.63,(33484564.3583 2795595.9967)
24.399763,1133.8173,-0.0023935374,4,695,3,0.5395825,1.2353860386286653,19,3,6.67,111.78,(33488166.2262 2755803.9214999992)
20.976301,1238.1102,-0.002406458,2,1052,4,0.70551026,1.6401635209220147,8,3,4.85,117.85,(33481229.981399998 2794627.4305000007)
22.84344,1195.4421,-0.0023904974,2,768,3,0.615068,1.3630516705553213,8,3,7.04,833.49,(33485170.3092 2798218.8102)
21.312176,1290.649,-0.0024274397,2,1601,4,0.6964601,1.725287309917481,16,3,4.51,38.88,(33480383.2995 2752311.8783)
24.705757,1122.873,-0.002382554,4,672,3,0.5914866,1.414173134028741,15,2,5.24,115.42,(33489758.0832 2757844.2751)
24.277727,1133.3577,-0.0023620476,1,1982,3,0.38941392,0.6926759266368003,8,2,6.41,156.74,(33497551.2315 2800096.2293999996)
22.135502,1100.563,-0.0023474179,1,2008,4,0.39139524,0.5969840449545865,13,4,5.72,210.19,(33499401.871600002 2784150.2321000006)
22.239395,1111.0533,-0.0023519543,1,2135,5,0.44975513,0.7924407862187569,8,2,7.86,363.29,(33500095.1892 2788102.6746999994)
22.156292,1034.9039,-0.0022787459,1,1906,3,0.43073335,0.682252221924124,13,3,6.65,-9999.00,(33532233.7935 2775821.2317999993)
20.46311,1031.1661,-0.002299864,5,1486,3,0.5749072,1.1520604701846382,16,3,8.58,466.56,(33533128.151 2798755.5364999995)
22.016502,1122.0995,-0.002346786,1,1964,2,0.41618556,0.6422818194945027,8,3,5.62,94.77,(33504381.447 2802453.0962000005)
24.910467,1162.7041,-0.0024315265,4,887,5,0.58916914,1.1340059256952646,19,3,6.45,187.11,(33485187.106200002 2760425.2413999997)
20.985628,1301.6942,-0.0024349745,2,1926,3,0.663271,1.197120509168095,6,3,5.61,82.62,(33478820.2181 2755200.9396)
17.800102,1249.505,-0.0023895996,2,1389,3,0.6020001,1.4625211808466816,6,3,5.74,245.43,(33481357.609899998 2802704.115700001)
23.405369,1181.3761,-0.0024027003,4,855,3,0.5968536,1.195480645725562,19,3,5.39,145.80,(33487467.8775 2747405.6072000004)
23.137646,1229.2206,-0.0024365308,2,1398,4,0.65901226,1.6313524653228006,9,3,4.94,63.18,(33481856.7645 2761898.3839)
21.805626,1269.0466,-0.0024340043,2,2015,3,0.57840943,1.2004213058743443,6,3,5.65,153.09,(33480266.2182 2756058.1483999994)
23.911598,1183.3336,-0.0024146186,2,753,3,0.6172523,1.2671725361756359,19,3,7.08,291.60,(33485473.757 2765844.7183999997)
19.10665,1038.3162,-0.0022941108,1,2143,3,0.53719187,1.1807315871659427,8,3,6.51,230.85,(33533024.7408 2793064.236300001)
23.329092,1048.4413,-0.0022773973,1,1937,3,0.28935182,0.5171823566660008,13,3,4.95,191.97,(33531963.4549 2771937.310900001)
22.645666,1221.9354,-0.0024216294,2,1134,4,0.6392033,1.597723254722819,16,3,5.21,144.58,(33482945.8635 2754363.538899999)
23.82203,1059.769,-0.002282471,1,1708,3,0.41182432,0.650584751105548,8,2,5.13,253.93,(33531653.9903 2764062.495100001)
23.77295,1052.5457,-0.002257365,1,1777,3,0.4738857,0.7486718175988331,13,4,6.30,690.12,(33527589.5443 2767924.707699999)
22.18335,1061.09,-0.0022570358,6,1889,4,0.53657305,0.9612627486461468,13,2,7.87,89.91,(33519353.003399998 2761679.3155000005)
21.060898,1298.9058,-0.0024344206,2,1893,3,0.6180787,1.1983918985157525,6,3,4.98,27.95,(33478997.6021 2755087.9135999996)
24.68789,1142.2919,-0.0023573905,2,770,3,0.57612586,1.0738342504189944,15,3,7.81,430.11,(33492012.1553 2749263.2926000003)
20.577393,1053.429,-0.0023055207,5,1884,3,0.535826,0.8224947903256691,1,3,5.42,486.00,(33522719.7772 2803090.755000001)
22.774155,1207.3619,-0.0024189826,4,856,4,0.58452827,1.3686552994498584,19,3,5.05,97.20,(33485448.449699998 2749356.3881)
24.366734,1204.1722,-0.0024218005,4,706,3,0.5695018,1.2997942479606521,18,3,7.85,178.60,(33484503.9154 2778271.4846)
23.000082,1003.86365,-0.002235142,4,1691,2,0.3255004,0.6409849036122716,18,3,5.77,267.30,(33524852.1544 2777060.727499999)
22.204693,1253.0951,-0.0024341973,2,1888,3,0.6467805,0.9645028199098926,6,3,4.75,63.18,(33480820.5064 2756801.1184)
20.525366,1035.5282,-0.0022990203,1,1667,3,0.5707306,0.827910846335425,8,3,5.55,1227.15,(33532080.2465 2798846.6904000007)
22.691628,1199.975,-0.0023952438,5,736,3,0.50605994,0.7932448223770969,8,3,6.43,1004.80,(33484301.1906 2797406.3615000006)
19.724926,1060.8894,-0.0023103827,4,1865,3,0.4847845,0.9995881690530457,18,3,5.05,119.07,(33519169.7394 2800990.2358999997)
21.877165,1035.2487,-0.0022779983,1,1886,3,0.35331866,0.6646752978103243,13,3,5.92,444.69,(33532733.1057 2776356.7700999994)
20.119501,1042.3789,-0.0022996634,7,2026,5,0.47336912,0.793051981360521,18,3,7.70,32.80,(33523547.566 2796813.7211000007)
24.077408,1155.2462,-0.0023846019,3,816,4,0.46283966,0.6459456261349085,19,3,5.61,642.74,(33489954.9014 2746886.4405000005)
21.165321,1294.886,-0.0024341107,2,1913,3,0.6142806,0.8141695311998594,6,3,4.83,70.47,(33479214.4462 2755142.6894000005)
24.342962,1132.6101,-0.0023636234,2,1875,3,0.49123564,1.0270582252465987,8,2,6.72,139.72,(33497595.2993 2799418.846999999)
20.502657,1053.3767,-0.0023061293,1,1887,3,0.50927126,0.8758949750179045,1,3,4.73,77.76,(33522400.2081 2803044.0624)
24.262787,1100.4445,-0.002346556,4,1328,4,0.45474157,0.8632394664878724,8,3,8.49,948.91,(33496516.3819 2771618.3499999996)
21.752916,1268.4226,-0.0024354751,2,1662,3,0.55988383,1.113745448496346,6,3,6.39,424.04,(33480736.3858 2780207.3619999997)
21.653706,1104.5868,-0.0022992187,1,1971,5,0.46017778,0.9605503970109655,13,2,6.90,208.98,(33528034.4527 2750929.7975999992)
20.98697,1299.9072,-0.00243729,2,1420,3,0.61222994,0.9390146848056152,6,3,5.76,126.36,(33479061.4325 2769242.8805)
22.9877,1049.4508,-0.002269924,1,1812,3,0.42668286,0.8189370085405652,18,3,5.77,445.90,(33522166.4743 2762649.4042000007)
22.614025,1215.5508,-0.0024248397,4,891,3,0.55272377,1.3272734073490813,19,3,3.98,78.98,(33485024.563699998 2749412.3356)
23.739717,1158.2137,-0.002395543,2,770,4,0.6022767,1.4278967633130912,19,2,6.76,160.38,(33487734.6412 2751103.239499999)
21.627714,1275.6163,-0.0024272413,2,1738,3,0.587297,0.9196594883505573,16,3,5.45,123.93,(33480931.5082 2752843.4295000006)
23.601671,1163.0925,-0.0023997312,4,783,4,0.62796646,1.469970296405839,19,3,6.27,211.41,(33487141.6654 2751404.043400001)
24.578701,1195.866,-0.0024139623,4,773,3,0.5595642,1.281563509380134,8,3,5.61,138.51,(33484020.494400002 2791914.747300001)
23.374908,1107.0314,-0.0023401568,2,1593,3,0.41382712,0.8847820187103148,18,3,7.67,1095.93,(33501955.9381 2762743.3084999993)
22.964241,1076.6158,-0.002295807,1,1650,3,0.37348163,0.6970875645265505,1,3,5.06,315.90,(33531936.2593 2757817.1646)
24.861242,1140.2925,-0.002410683,1,849,3,0.5025756,0.9585010896102533,19,3,5.54,213.84,(33486978.4313 2761269.0922999997)
19.67411,1059.0806,-0.0022905683,2,2213,3,0.584997,1.1949119857688306,14,3,5.24,94.77,(33513279.8271 2787622.5472)
21.130953,1298.3433,-0.0024489365,2,2070,2,0.70864123,0.6333689310193346,8,3,7.40,162.81,(33478318.3345 2761119.095899999)
22.984093,1216.6053,-0.002412208,2,1097,3,0.65771747,1.1953358824056408,8,4,5.34,211.41,(33482453.2087 2792008.297700001)
22.518764,1015.2141,-0.0022489552,5,1727,4,0.30804583,0.5599482176955201,18,3,8.86,1312.20,(33526442.3449 2780324.7529000007)
23.325352,1070.328,-0.0022900214,1,1635,3,0.38644752,0.749550687937361,1,2,4.97,235.71,(33531427.2412 2759544.7959000003)
24.776552,1134.8015,-0.0023983028,2,697,3,0.58878785,1.4150447406294635,15,3,7.21,200.47,(33488211.0141 2762837.9404000007)
24.236044,1092.9839,-0.0023400174,4,1314,3,0.4457344,0.8093770107486543,8,2,8.43,1749.60,(33497397.0266 2771685.7255000006)
23.96772,1161.8344,-0.0023903665,1,823,3,0.5084124,1.0366662155065018,8,3,5.84,724.14,(33489799.5578 2745556.0845999997)
23.224884,1209.723,-0.0024249991,1,1015,2,0.5252364,1.1507154032881979,9,4,4.42,154.31,(33483351.4582 2765967.2303)
23.25839,1107.103,-0.0023638639,1,1813,4,0.3029191,0.588471706279912,13,2,5.60,94.77,(33497521.7544 2786422.0149000008)
21.140125,1297.0948,-0.0024299077,2,1817,3,0.5531044,1.2169363133746651,6,3,5.05,31.59,(33479622.6747 2753494.1762000006)
24.8461,1143.3807,-0.0024139055,1,927,3,0.6465941,1.2707665824203602,19,3,6.56,402.17,(33486438.928 2759693.3395000007)
21.48067,1283.4603,-0.0024242639,2,1796,3,0.59110653,1.1196248927198786,8,3,5.18,30.38,(33481443.7611 2750299.5537)
24.033842,1206.8586,-0.002420577,4,760,3,0.37202924,0.6245926883889041,18,3,8.34,979.29,(33484522.6209 2777307.7782000005)
23.604988,1165.7843,-0.0023980725,4,837,3,0.5798963,1.2029873822136379,19,3,5.09,142.16,(33487572.266 2750202.1537999995)
22.000422,1240.1256,-0.0024281186,2,1283,3,0.53531224,1.0522222775637669,13,3,6.33,467.78,(33481800.0742 2772523.7250999995)
23.524134,1041.7432,-0.0022632426,2,1679,3,0.3565947,0.6682515643548684,18,2,5.32,365.71,(33524663.0046 2764951.2982)
21.28474,1118.5743,-0.0023049929,1,2194,2,0.44560763,0.7605894617261129,13,2,8.39,140.94,(33529709.91 2749297.411800001)
20.815397,1007.6347,-0.0022712431,4,1682,4,0.46694592,0.9747157723256915,18,3,5.31,193.19,(33523721.8202 2788421.3146)
20.552673,1009.3537,-0.0022743875,2,1767,2,0.44165105,0.9173833009115716,1,3,5.20,150.66,(33520148.1297 2788103.9864000008)
22.725903,1084.9816,-0.0022482695,7,2078,3,0.5331999,0.8579506577389276,1,3,5.66,182.25,(33509536.2779 2775177.4860999994)
20.037643,1015.0501,-0.0022850055,7,1802,1,0.48016155,1.0288782085284633,18,3,5.30,77.76,(33521991.5894 2791741.2577)
24.852331,1131.7832,-0.002402402,2,708,4,0.54195726,1.2386517740290637,19,3,8.15,278.24,(33487879.2837 2761236.058700001)
24.239737,1093.0037,-0.0023397133,4,1315,3,0.4144195,0.8070920584529541,18,3,8.27,978.08,(33497420.0202 2771638.138800001)
20.424856,1073.4738,-0.0022805727,7,2110,5,0.624503,0.8919991266942026,8,4,5.26,97.20,(33508543.2156 2782204.5599000007)
22.425005,1105.1375,-0.002367913,2,1646,3,0.46395394,0.815775589944119,18,3,4.73,193.19,(33504490.0077 2760378.8828)
22.035862,1251.7627,-0.002423499,2,1619,3,0.6054077,1.01182666304419,16,3,4.96,58.32,(33482053.0683 2752960.4817999993)
19.74793,1036.9458,-0.0022856013,2,1981,4,0.57105666,1.2747126849356394,14,3,4.50,41.31,(33516535.5538 2788632.9354999997)
22.156034,1264.5067,-0.0024404693,2,1483,3,0.6556539,1.4227958911814116,8,3,6.14,270.94,(33480341.9566 2763736.065199999)
24.120953,1078.7633,-0.0023234831,6,1341,3,0.4133098,0.5076698300631586,8,3,8.28,30.38,(33499596.4774 2772555.8768000007)
23.554943,1217.9639,-0.0024256643,2,915,3,0.45009577,0.8749713922979161,18,3,4.68,82.62,(33483325.411399998 2777943.3355)
24.8684,1191.8052,-0.0024139967,5,730,3,0.5055409,1.1179479843851834,8,2,7.24,196.83,(33484385.5306 2791623.6838000007)
21.459051,1288.7572,-0.0024464414,2,1788,3,0.654282,1.0839657184404752,8,3,7.34,137.29,(33478912.7076 2761497.2936000004)
22.618319,1006.13196,-0.0022461414,4,1662,1,0.53509235,1.244475228890435,18,1,8.32,618.43,(33525115.6065 2782411.3288000003)
22.395573,1068.6943,-0.0022409442,1,2022,3,0.48733443,0.906740475189359,1,3,5.38,166.46,(33512660.4972 2766462.695800001)
24.692812,1139.3945,-0.0024094507,1,856,3,0.54334694,1.243099776758418,19,3,6.66,373.00,(33486643.4706 2758636.8231000006)
18.98963,1038.7035,-0.0022984704,1,2156,3,0.5138496,1.12106690225534,8,3,7.57,596.57,(33533335.5618 2791798.6764)
24.719805,1132.697,-0.0024039526,4,795,3,0.6141515,1.423455859688394,19,10,7.26,486.00,(33487262.712899998 2758554.7554)
23.08646,1190.9957,-0.002410893,4,826,4,0.56155187,1.264890747852581,19,3,8.54,68.04,(33486226.159199998 2749583.0363999996)
22.077824,1059.8203,-0.002247912,1,1936,3,0.4536977,0.7547335673646448,13,3,7.06,238.14,(33518337.7797 2762818.7139999997)
20.500093,1008.1408,-0.0022750301,4,1673,3,0.53607064,1.2332117540379766,18,3,7.32,274.59,(33520883.0715 2788699.766899999)
22.958649,1079.9249,-0.002237542,2,2011,3,0.35159445,0.7069155263926897,1,3,6.18,147.01,(33510972.9788 2769393.0638999995)
17.8702,1271.5491,-0.0023987477,8,1509,3,0.57106745,0.9291021637800609,8,3,4.89,29.16,(33480045.3645 2799616.291200001)
23.53261,1166.3665,-0.0024029932,2,845,2,0.5094172,0.9654553618551118,19,3,4.61,164.03,(33486559.824699998 2752259.8828999996)
23.16176,1218.205,-0.0024299244,2,1068,3,0.5675884,1.3202555986449733,9,2,5.33,273.38,(33482702.9728 2764779.588199999)
21.846203,1121.7499,-0.0023467815,7,2079,3,0.47735527,0.5624872766469601,8,3,5.78,95.98,(33504865.3843 2802103.2345000003)
23.09973,1032.4708,-0.0022386045,2,1703,2,0.3864678,0.7272190443331075,18,3,5.27,134.87,(33521474.1312 2766287.9476999994)
21.863894,1245.7726,-0.0024294283,2,1398,3,0.5206341,1.1783638606274351,13,3,5.22,170.10,(33481508.1672 2772528.4750999995)
22.638514,1232.4678,-0.0024306814,2,1846,3,0.5000223,1.0094848808305033,6,3,5.43,52.24,(33481811.7722 2756488.989)
21.107706,1073.9231,-0.002275171,7,2231,3,0.615831,1.1729634148019068,1,4,4.57,22.48,(33508140.7045 2780005.4287)
22.505041,1223.4766,-0.0024255752,4,913,3,0.5668742,1.399925578119823,19,3,6.43,110.56,(33484739.5008 2749114.4351000004)
20.03757,1043.2644,-0.0023014187,7,1925,3,0.43643588,0.9218955421129241,18,3,5.85,295.25,(33522863.5689 2797333.676000001)
22.87572,1091.5692,-0.0022704508,7,1827,3,0.42358115,0.8833096948133724,13,3,6.17,168.88,(33506549.3144 2775859.9397)
20.240597,1222.2583,-0.0023935454,1,957,4,0.5987409,1.321362207288836,8,3,5.65,116.64,(33482678.8112 2799498.160700001)
20.367567,1050.4668,-0.0023048471,1,2022,4,0.47350922,0.7344223894353119,1,3,5.50,113.00,(33522516.0738 2801383.4992999993)
22.759361,1003.2565,-0.0022067132,4,1662,3,0.44137225,0.994503981348107,18,3,7.27,315.90,(33517699.0025 2774572.568600001)
22.561897,1082.2754,-0.0022995719,5,1704,2,0.32197133,0.5531155584005601,1,2,4.96,868.73,(33532993.255 2756216.307499999)
21.44824,1108.203,-0.0023408865,7,2208,3,0.4661542,0.9651860560793193,13,3,5.73,312.25,(33501407.7104 2786905.8028999995)
21.122976,1297.346,-0.0024310763,2,1808,3,0.75377554,1.5840460040828936,6,4,4.80,82.62,(33479435.3815 2753963.2299000006)
24.457855,1154.8972,-0.0024024532,2,739,2,0.43763348,0.8680468723780029,16,3,6.37,379.08,(33487636.154600002 2764885.026900001)
22.464354,1069.8696,-0.0022793703,1,1941,3,0.39988294,0.723020348356808,13,2,5.96,128.79,(33521243.647 2759692.9740999993)
24.25234,1106.0294,-0.002362401,5,1425,3,0.37219307,0.7028479486191139,8,2,7.65,1725.30,(33495300.1428 2773645.2640000004)
23.082695,1199.7037,-0.002401283,5,740,3,0.44862735,0.9200729035312935,8,3,5.91,244.21,(33484087.3723 2796423.523499999)
23.228485,1076.2899,-0.0023334345,1,1367,3,0.43656304,0.735637850616653,16,3,8.54,38.88,(33499440.7495 2776892.081599999)
23.26198,1211.907,-0.0024188743,4,683,3,0.42611888,0.7910609564762765,15,3,7.43,255.15,(33484374.71 2774398.6363999993)
24.736656,1122.7251,-0.002377309,2,895,3,0.37837663,0.6387901168748188,19,3,5.59,345.06,(33490394.6965 2761356.1209999993)
24.407202,1170.0325,-0.0024203372,1,863,2,0.6739346,1.2741644072688219,19,3,5.14,99.63,(33485162.824699998 2763050.0154999997)
22.059864,1074.747,-0.0022551087,7,2063,3,0.48560226,0.8102153412906361,1,3,5.05,154.31,(33509518.1452 2777547.1229999997)
22.7207,1102.2062,-0.0023506442,5,1500,3,0.35615206,0.638262251313205,18,3,7.74,2247.75,(33504324.1474 2761876.3428000007)
23.63188,1043.1953,-0.0022627418,2,1649,3,0.34800208,0.6873805990303862,18,3,5.68,392.44,(33525531.402 2765594.2705000006)
24.020563,1152.5037,-0.002385449,2,767,3,0.49682033,0.9893649927580525,19,3,5.02,98.42,(33489073.7279 2749820.1448)
20.096561,1056.0287,-0.0023087007,7,1943,3,0.50781846,0.7618462504696075,18,2,5.10,92.34,(33520734.7595 2802122.859099999)
22.838589,1240.1552,-0.002438343,2,1276,4,0.6216027,1.0444762467306372,8,3,6.86,223.56,(33481276.1954 2761401.9136999995)
24.602745,1092.333,-0.0022740038,2,2087,3,0.5074585,0.5649031860554999,13,2,6.58,353.56,(33505238.3397 2771968.7624999993)
22.07411,1066.6212,-0.0022465724,6,2075,2,0.4350711,0.8763976034645472,1,3,5.24,144.58,(33513411.8702 2764971.681399999)
24.351095,1092.2762,-0.0022826449,2,1998,3,0.5285362,0.6943011362891762,13,3,6.73,278.24,(33505333.0314 2769771.551999999)
23.43361,1095.3461,-0.002322027,4,1400,2,0.4294929,0.9467007641125417,18,10,6.64,464.13,(33503689.1537 2764795.7742)
20.386631,1049.1406,-0.0023011283,3,2040,4,0.47301337,0.7838049574912855,13,3,7.56,1858.95,(33524103.5871 2799363.9332)
20.653515,1198.1703,-0.0023704574,4,973,4,0.58681667,1.3897761200020742,8,3,6.64,595.35,(33485411.2876 2802859.0792999994)
22.877346,1080.97,-0.002298307,1,1938,3,0.4092346,0.6634794319611529,1,2,4.52,51.03,(33524435.0271 2757854.9396)
20.71492,1236.0333,-0.0024038078,1,1036,4,0.62847257,1.0960764259394278,8,3,5.29,424.04,(33481332.8133 2795649.3057000004)
18.258467,1277.5646,-0.0023996744,8,1330,3,0.57859886,1.3632141905453716,8,3,5.00,119.07,(33479540.493 2797180.5700000003)
22.614319,1014.4894,-0.0022475407,3,1760,3,0.37399432,0.5911834596866256,18,3,7.74,403.38,(33526467.7932 2779441.9682)
23.102451,1213.1233,-0.0024170447,4,699,2,0.55935746,1.230620470940152,15,3,6.88,184.68,(33484341.5494 2773480.025699999)
21.40505,1285.6846,-0.0024367145,2,1816,3,0.7543133,0.9402729086156478,6,3,4.54,222.34,(33479388.5917 2756328.207699999)
24.195326,1150.9003,-0.0023796144,2,747,1,0.5724852,1.3063101046833672,19,3,5.46,153.09,(33490214.032700002 2747734.4828999992)
25.17955,1202.1277,-0.0024247766,1,833,3,0.5710538,1.319727116924642,8,3,5.59,247.86,(33483997.1678 2780842.5288999993)
24.125204,1092.1182,-0.0023261467,5,1419,4,0.49266,0.9032729012405314,18,3,8.55,944.05,(33500515.6462 2766735.2946000006)
21.243881,1294.1132,-0.0024243887,2,1715,4,0.7278148,1.3339918247312146,8,3,5.34,46.17,(33480765.8723 2750655.6766999997)
23.077793,1030.8824,-0.0022362475,2,1691,2,0.39756423,0.7828239040688963,18,3,5.25,253.93,(33521249.7588 2766567.1164999995)
22.870668,1022.15393,-0.0022468073,7,2037,3,0.3954571,0.7452650233573351,18,3,6.87,247.86,(33527506.327600002 2776160.4727999996)
